project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N40000002,INDIA INTERNATIONAL CONVENTION 11/2017 AND EXPO CENTRE,DPIIT,Delhi,IICC FOR DPIIT,2017-11,4773.0,,5401.0,4789.04,2019-12,,2024-09,97.2,ongoing_census,2024-08
N07000001,"C/O RESIDENTIAL COMPLEX BUILDING FOR CENTRAL BOARD OF INDIRECT TAXES AND CUSTOMS AT SECTOR-9, DWARKA",FINANCE,Delhi,NPCC,2018-07,228.5,,220.27,176.28,,,2022-04,85.0,ongoing_census,2024-08
N28000071,ESTABLISHMENT OF CENTRAL ARMED 10/2013 POLICE FORCE INSTITUTE OF MEDICAL SCIENCES(CAPFIMS) AT NEW DELHI,HOME AFFAIRS,Delhi,CPWD FOR MHA,,1219.21,2091.53,2091.53,1869.93,2019-10,,2024-09,99.0,ongoing_census,2024-08
N45000002,CONSTRUCTION OF HEADQUARTER BUILDING OF CRPF AT LODHI ROAD NEW DELHI,HOME AFFAIRS,Delhi,CPWD FOR MHA,2019-06,277.35,,277.35,89.77,,,2025-05,53.0,ongoing_census,2024-08
N22000281,ANAND VIHAR-TILAK BRIDGE 3RD AND 4TH LINE,RAILWAYS,Delhi,NR,,295.68,,419.0,133.78,2012-04,,2023-09,30.0,ongoing_census,2024-08
N24001771,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM AKSHARDHAM NH 9 JUNCTION TO DELHI UP BOR,ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,,1479.22,,1479.22,1491.26,,,2024-12,97.0,ongoing_census,2024-08
N24001773,6L ACCESS CONTROLLED HIGHWAY FROM DND MAHARANI BAGH JN. WITH JAITPUR PUSHTA ROAD OF NH 148NA FROM,ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,2020-05,1467.44,,1942.89,912.69,,,2026-01,78.28,ongoing_census,2024-08
N24001777,DEVELOPMENT OF 6L UER-II (PACKAGE- I) (NH-1 NEAR BAKOLI TILL KARALA KANJHAWALA ROAD) FROM KM. (-)0.70,ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,2020-07,2171.8,,2171.8,958.13,,,2024-09,98.9,ongoing_census,2024-08
N24001778,DEVELOPMENT OF 4L UER II [PACKAGE - V] (SPUR TO BAHADURGARH BYPASS) (NH-10) FROM KM. 0.00 TO KM.7.30,ROAD TRANSPORT AND HIGHWAYS,Delhi,N.A.) (N.A.,,801.46,,801.46,382.03,,,2024-06,99.33,ongoing_census,2024-08
N24001779,DWARKA EXPRESSWAY FROM KM - 0.600 TO KM 5.300 - PKG-I (SHIVMURTI CHOWK-RUB NEAR DWARKA SECTOR 21),ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,,2507.0,,3030.73,1155.7,,,2024-09,84.29,ongoing_census,2024-08
N24001781,8L OF DWARKA EXPRESSWAY PKG-II (RUB NEAR DWARKA SECTOR 21-DL/HR BORDER) FROM 5.300 KM.TO 9.500 KM. O,ROAD TRANSPORT AND HIGHWAYS,Delhi,N.A.) (N.A.,2018-01,2067.67,,2160.0,1496.49,,,2024-09,94.7,ongoing_census,2024-08
N24001825,DEVELOPMENT OF 6L UER II [PACKAGE - II] (KARALA KANJHAWALA ROAD TILL NANGLOI - NAJAFGARH ROAD) FROM,ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,,1894.96,,1894.96,741.88,,,2024-09,83.56,ongoing_census,2024-08
N28000115,SETTING UP PHYSICAL 10/2014 INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF COMMUNICATION FINANCE(NICF) AT GHIT,TELECOMMUN ICATIONS,Delhi,N.A.) (N.A.,2014-10,248.2,,248.2,213.22,2018-03,,2024-12,98.0,ongoing_census,2024-08
N28000056,DELHI MRTS PHASE-III (DMRC),URBAN DEVELOPMEN T,Delhi,,2011-09,38585.0,43095.35,40180.91,40524.65,,2021-08,2021-08,99.99,ongoing_census,2024-08
N28000105,REDEVELOPMENT OF GPRA COLONY AT NAUROJI NAGAR,URBAN DEVELOPMEN T,Delhi,NBCC,2016-07,2694.0,,2694.0,2375.93,2016-07,,2024-08,98.0,ongoing_census,2024-08
N28000128,REDEVELOPMENT OF GENERAL POOL 10/2016 RESIDENTIAL COLONY AT SRINIWASPURI NEW DELHI PHASE-I,URBAN DEVELOPMEN T,Delhi,CPWD,,1180.0,,1100.8,36.69,2021-07,,2024-06,2.0,ongoing_census,2024-08
N28000129,REDEVELOPMENT OF GPRA AT 10/2016 KASTURBA NAGAR PHASE I,URBAN DEVELOPMEN T,Delhi,CPWD,2016-10,1128.0,,1128.0,529.45,2022-03,,2024-06,43.0,ongoing_census,2024-08
N28000135,DELHI METRO PHASE IV THREE PRIORITY CORRIDORS,URBAN DEVELOPMEN T,Delhi,N.A.) (N.A.,2019-07,24948.65,,24948.65,12650.99,,,2026-03,53.5,ongoing_census,2024-08
N28000136,DELHI METRO RAIL EXTENSION FROM NAJAFGARH TO DHANSA BUS STAND,URBAN DEVELOPMEN T,Delhi,DMRC,,565.0,739.49,565.0,521.45,,2022-11,2022-11,100.0,ongoing_census,2024-08
N28000153,"CONSTRUCTION OF 184 MULTI STORIED FLATS FOR HON'BLE MPS AT BKS MARG, NEW DELHI",URBAN DEVELOPMEN T,Delhi,CPWD,2022-01,646.52,,646.52,213.45,,2025-05,2025-05,58.0,ongoing_census,2024-08
N28000156,REDEVELOPMENT OF GPRA AT NETAJI 10/2016 NAGAR NEW DELHI PACKAGE 2,URBAN DEVELOPMEN T,Delhi,NBCC,,1536.72,,1536.72,272.02,2024-03,,2025-03,73.0,ongoing_census,2024-08
N30000014,CONSTRUCTION OF 564 MLD 124 MGD WASTE WATER TREATMENT PLANT WITH EFFLUENT STANDARDS OF BOD ? 10MG/L,WATER RESOURCES,Delhi,DJB,,665.78,,665.78,782.51,,,2024-09,96.0,ongoing_census,2024-08
N30000015,REHABILITATION AND UP-GRADATION OF PHASE I STP 182 MLD R2,WATER RESOURCES,Delhi,DJB,2016-05,211.79,223.7,211.79,208.71,,,2024-02,100.0,ongoing_census,2024-08
N30000016,REHABILITATION AND UPGRADATION OF KONDLI PHASE I STP 45 MLD PHASE II STP 114 MLD AND PHASE III S,WATER RESOURCES,Delhi,DJB,2016-05,239.11,314.71,239.11,268.13,,2023-09,2023-07,100.0,ongoing_census,2024-08
N30000017,CONSTRUCTION OF 318 MLD WWTP 12/2018 WITH 10 YEARS O AND M AT CORONATION PILLAR DELHI,WATER RESOURCES,Delhi,DJB,2018-12,515.07,,515.07,388.08,2021-01,,2022-03,100.0,ongoing_census,2024-08
N30000018,7 NOS PRIORITIZED STPS 1 NO. SPS AND PERIPHERAL SEWERS IN COMMAND AREA OF NAJAFHARH DRAIN DHANSA TO,WATER RESOURCES,Delhi,DJB,,344.81,,344.81,0.0,,,2020-05,,ongoing_census,2024-08
N04000095,EXTENSION OF EXISTING INTEGRATED 11/2017 TERMINAL BUILDING AND ALLIED WORKS AT GOA AIRPORT.,CIVIL AVIATION,Goa,N.A.) (N.A.,2017-11,255.69,,255.69,68.63,2021-09,,2025-03,52.0,ongoing_census,2024-08
N42000002,"CONSTRUCTION OF PERMANENT CAMPUS FOR NATIONAL INSTITUTE OF TECHNOLOGY GOA AT CUNCOLIM, GOA.",DEPARTMENT OF HIGHER EDUCATION,Goa,CPWD EDUCATION,2019-05,303.9,390.4,390.4,360.0,,2024-06,2024-12,99.0,ongoing_census,2024-08
N16000502,"UPGRADING IPSHEM TO WORLD CLASS FACILITY OF ONGC, GOA",PETROLEUM,Goa,N.A.) (N.A.,,325.53,,325.53,286.18,,,2024-11,98.9,ongoing_census,2024-08
N24000444,MOPA AIRPORT 12/2021 (MoRTH) (N24001458) CONSTRUCTION OF BRIDGE 10/2015 INCLUDING APPROACHES ACROSS RIVER ZUARI ON NH-17 (NH-66) ON PANJIM-MANGALORE,ROAD TRANSPORT AND HIGHWAYS,Goa,MoRTH,2021-12,1183.16,,1183.16,1106.3,2022-04,2024-09,2024-09,97.0,ongoing_census,2024-08
N24000516,WIDENING TO 4/6/8 LANES OF EXISTING 12/2015 NH-17 FROM KM 522/615 (NEAR GMC) TO KM 530/850 JOINING NEW ZUIAR,ROAD TRANSPORT AND HIGHWAYS,Goa,MoRTH,2015-12,819.95,,819.95,504.65,,,2023-12,99.0,ongoing_census,2024-08
N02000010,KAKRAPAR ATOMIC POWER PROJECT - 10/2009 3 AND 4,ATOMIC ENERGY,Gujarat,NPCIL,,11459.0,22517.0,22517.0,21479.0,2015-12,,2024-03,100.0,ongoing_census,2024-08
N04000088,"C/O NEW GREENFIELD AIRPORT AT HISSAR, RAJKOT, GUJARAT",CIVIL AVIATION,Gujarat,May-24) (N.A.,,1405.0,,1405.0,1268.49,,2024-05,2024-09,99.8,ongoing_census,2024-08
N04000093,"EXTENSION OF TERMINAL BUILDING, PTT, APRON AND CAR PARK AT SURAT AIRPORT.",CIVIL AVIATION,Gujarat,AAI,2018-08,353.25,,353.25,337.3,,,2024-10,97.5,ongoing_census,2024-08
N04000099,"DEVELOPMENT OF NEW GREENFIELD AIRPORT AT DHOLERA, AHMEDABAD (GUJARAT). PHASE-1.",CIVIL AVIATION,Gujarat,AAI,2022-06,1305.0,1143.95,1143.95,234.9,,,2025-12,30.0,ongoing_census,2024-08
N16000279,REDEVELOPMENT OF SANTHAL FIELD (ONGC),PETROLEUM,Gujarat,N.A.) (N.A.,,1162.56,,1162.56,1093.53,,,2026-03,89.4,ongoing_census,2024-08
N16000382,ACRYLICS OR OXO-ALCOHOL PROJECT 11/2019 AT GUJARAT REFINERY,PETROLEUM,Gujarat,IOCL,2019-11,5251.0,5894.0,5894.0,4158.49,2023-05,2024-03,2024-12,98.2,ongoing_census,2024-08
N16000409,PETROCHEMICAL AND LUBE INTEGRATION PROJECT AT GUJARAT REFINERY,PETROLEUM,Gujarat,IOCL,2020-09,18936.0,,18936.0,8641.75,,2025-12,2025-12,74.5,ongoing_census,2024-08
N16000411,AUGUMENTATION OF SALAYA 10/2020 MATHURA CRUDE OIL PIPELINE SYSTEM,PETROLEUM,Gujarat,IOCL,2020-10,1614.0,,1614.0,1003.59,2023-08,2024-11,2024-11,89.74,ongoing_census,2024-08
N16000428,REDEVELOPMENT OF LINCH FIELD,PETROLEUM,Gujarat,N.A.) (860.04,2021-04,631.03,860.04,860.04,270.11,,,2025-07,52.0,ongoing_census,2024-08
N16000431,REDEVELOPMENT OF SOBHASAN COMPLEX,PETROLEUM,Gujarat,ONGC,2021-08,885.63,1286.67,1286.67,390.39,,,2026-02,31.7,ongoing_census,2024-08
N16000444,COMMERCIAL POLYMER FLOODING PROJECT IN BECHRAJI FIELD,PETROLEUM,Gujarat,N.A.) (N.A.,2022-01,621.4,,621.4,101.03,,,2024-11,19.8,ongoing_census,2024-08
N16000454,INSTALLATION OF NEW BITUMEN UNIT ALONG WITH ALLIED FACILITIES AT GUJARAT,PETROLEUM,Gujarat,IOCL,,328.0,,328.0,23.25,,,2025-08,18.5,ongoing_census,2024-08
N16000477,"RESTORATION OF GAS TERMINAL, PHASE-I (PART-A), HAZIRA PLANT",PETROLEUM,Gujarat,N.A.) (N.A.,2022-05,249.43,,249.43,96.35,,,2025-02,75.4,ongoing_census,2024-08
N16000481,KALOL REDEVELOPMENT PROJECT (ONGC),PETROLEUM,Gujarat,N.A.) (N.A.,2022-08,1487.41,,1487.41,720.56,,,2027-03,50.0,ongoing_census,2024-08
N16000482,CONSTRUCTION OF TWO PRODUCED WATER TREATMENT PLANTS (PWTP) AT BECHARAJI AND SOBHASAN INSTALLATION OF,PETROLEUM,Gujarat,ONGC,2021-07,320.2,,187.61,151.05,,,2024-09,88.3,ongoing_census,2024-08
N16000483,OLD PIPE LINE REPLACEMENT (OPRP) GROUP-A,PETROLEUM,Gujarat,ONGC,2021-07,173.03,,169.84,117.88,,,2025-07,73.8,ongoing_census,2024-08
N16000514,"REVAMPING OF SV STATIONS, GAS 11/2022 TERMINAL AND KRIBHCO TERMINAL",PETROLEUM,Gujarat,ONGC,,837.34,,837.34,29.2,2026-08,,2026-08,18.5,ongoing_census,2024-08
N18000295,GUJARAT 200 MW (GUVNL TENDER),POWER,Gujarat,N.A.) (N.A.,2021-01,842.27,,842.27,494.8,,,2022-07,0.0,ongoing_census,2024-08
N18000296,"150 MW SOLAR PV PROJECT IN GUJARAT (LIMBDI, MESANKA AND RADHANPUR)",POWER,Gujarat,NTPC,2021-05,674.92,,674.92,457.9,,,2022-09,0.0,ongoing_census,2024-08
N18000297,Bagodara Solar Power Project,POWER,Gujarat,N.A.) (N.A.,2021-05,339.35,,339.35,330.05,,,2025-03,72.0,ongoing_census,2024-08
N18000319,DAYAPAR WIND ENERGY PROJECT 11/2021 150MW,POWER,Gujarat,NTPC,2021-11,937.8,,937.8,690.34,2023-05,,2024-06,0.0,ongoing_census,2024-08
N18000345,DAYAPAR WIND ENERGY PROJECT 200MW,POWER,Gujarat,N.A.) (N.A.,2022-07,1316.02,,1316.02,207.34,,,2025-03,0.0,ongoing_census,2024-08
N18000346,KHAWDA 1255MW SOLAR PROJECT,POWER,Gujarat,KHAWDA SOLAR PARK) (N.A.) (N.A.,2022-09,7179.54,,7179.54,916.13,,,2024-09,0.0,ongoing_census,2024-08
N18000349,BHUJ SOLAR 300MW (TRANCHE-IV 11/2022 WIND SOLAR HYBRID),POWER,Gujarat,NTPC,2022-11,1442.6,,1442.6,80.6,2024-03,,2024-06,0.0,ongoing_census,2024-08
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,POWER,Gujarat,PGCIL,2023-03,922.3,,922.3,191.77,,,2025-02,25.0,ongoing_census,2024-08
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,POWER,Gujarat,PGCIL,2023-03,815.12,,815.12,7.89,,,2025-03,25.0,ongoing_census,2024-08
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",POWER,Gujarat,PGCIL,2023-03,966.79,,966.79,120.72,,,2025-02,33.0,ongoing_census,2024-08
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",POWER,Gujarat,PGCIL,2023-03,1167.55,,1167.55,376.14,,,2025-03,20.0,ongoing_census,2024-08
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",POWER,Gujarat,PGCIL,2023-03,2820.99,,2820.99,152.1,,,2025-03,18.0,ongoing_census,2024-08
N18000365,KHAVDA 1200MW (4X300MW) IN KHAVDA RE PARK,POWER,Gujarat,NTPC,2023-06,6283.81,,6283.81,383.77,,,2024-12,0.0,ongoing_census,2024-08
N18000366,DAYAPAR WIND- III (HYBRID TRANCHE- V),POWER,Gujarat,N.A.) (N.A.,2023-05,1095.01,,1095.01,119.46,,,2025-05,0.0,ongoing_census,2024-08
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,POWER,Gujarat,PGCIL,,334.0,,334.0,0.0,,,2025-07,,ongoing_census,2024-08
N18000384,TS FOR EVACUATION OF ADDITIONAL 12/2023 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,POWER,Gujarat,PGCIL,2023-12,3752.0,,3752.0,113.02,2025-12,,2025-12,1.0,ongoing_census,2024-08
N22000123,BHUJ-NALIYA(GC) WITH EXTENSION FROM NALIYA TO VAYOR (WR),RAILWAYS,Gujarat,WR,2008-04,318.24,1531.55,1531.55,1103.5,,2026-09,2026-09,83.0,ongoing_census,2024-08
N22000142,MIYAGAM-KARJAN-DABHOI-SAMLAYA,RAILWAYS,Gujarat,GC) (Oct-25) (844.10,2011-04,844.1,844.1,844.1,529.95,2011-04,2025-10,2025-10,41.0,ongoing_census,2024-08
N22000504,ANAND GODHRA DOUBLING PROJECT 79 KMS,RAILWAYS,Gujarat,WR,2017-04,692.25,692.26,692.26,529.42,,2024-12,2024-12,90.0,ongoing_census,2024-08
N22000505,MEHSANA PALANPUR DOUBLING PROJECT 65.10 KMS,RAILWAYS,Gujarat,WR,2018-04,537.31,537.31,537.31,564.48,,,2024-12,96.0,ongoing_census,2024-08
N22000532,4TH LINE BETWEEN BAREJADI NANDEJ (AHMEDABAD BYPASS).,RAILWAYS,Gujarat,GERATPUR)- SANAND (38.20 KM,,961.67,961.67,961.67,13.13,,2027-02,2027-02,1.0,ongoing_census,2024-08
N22000533,QUADRUPLING BETWEEN GANDHIDHAM - ADIPUR WITH Y CONNECTION AT ADIPUR FOR PROVIDING DIRECT ENTRY TOWAR,RAILWAYS,Gujarat,WR,2023-02,152.44,152.44,152.44,14.51,,2025-10,2025-10,3.0,ongoing_census,2024-08
N22000534,MEHSANA-PALANPUR (65.1 KM),RAILWAYS,Gujarat,Sep-24) (N.A.,2020-09,529.3,,537.31,268.08,,2024-09,2024-09,94.0,ongoing_census,2024-08
N22000535,RAJKOT-KANALUS (111.20 KM) 10/2021,RAILWAYS,Gujarat,WR,2021-10,1011.72,1080.58,1080.58,671.97,2026-10,2025-06,2025-06,56.0,ongoing_census,2024-08
N22000537,HIMMATNAGAR-KHEDBRAHMA (54.83 KM),RAILWAYS,Gujarat,WR,,354.99,482.42,482.42,314.62,,2025-02,2025-02,47.0,ongoing_census,2024-08
N22000538,PETLAD-BHADRAN (22.5 KM),RAILWAYS,Gujarat,N.A.) (307.12,2022-05,202.5,307.12,307.12,41.68,,,2025-12,4.0,ongoing_census,2024-08
N22000539,NADIAD-PETLAD (37.26 KM) (WR),RAILWAYS,Gujarat,N.A.) (461.91,2022-05,335.34,461.91,461.91,45.04,,,2025-12,5.0,ongoing_census,2024-08
N22000540,SAMLAYA-TIMBA ROAD (53.53 KM),RAILWAYS,Gujarat,N.A.) (670.17,2023-02,401.48,670.17,670.17,68.98,,,2025-10,7.0,ongoing_census,2024-08
N22000541,SAMNI-JAMBUSAR (24.08 KM),RAILWAYS,Gujarat,Apr-25) (349.93,2022-05,216.72,349.93,349.93,60.45,,2025-04,2025-04,12.0,ongoing_census,2024-08
N22000547,VIJAPUR-AMBLIYASAN (41.53 KM),RAILWAYS,Gujarat,Feb-25) (415.38,2022-05,309.81,415.38,415.38,261.99,,2025-02,2025-02,65.0,ongoing_census,2024-08
N22000548,ADRAJ MOTI-VIAJAPUR (39.75 KM),RAILWAYS,Gujarat,N.A.) (N.A.,2022-05,296.54,,296.54,0.0,,,2030-05,0.0,ongoing_census,2024-08
N22000549,KALOL-KADI-KATOSAN ROAD (37.23 KM) (WR),RAILWAYS,Gujarat,Sep-24) (346.94,2022-06,279.23,346.94,346.94,293.48,,2024-09,2024-09,89.0,ongoing_census,2024-08
N22000550,NEW BG LINE BETWEEN NALIYA- JAKHAU PORT,RAILWAYS,Gujarat,Sep-26) (410.46,2023-02,410.46,410.46,410.46,15.88,,2026-09,2026-09,2.0,ongoing_census,2024-08
N22000551,NEW BG LINE INTERSECTION (5 NOS) 10/2022 BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD (16.51 KM) (PB#29/NR/202,RAILWAYS,Gujarat,WR,2022-10,437.21,,437.21,0.0,2027-10,,2027-10,0.0,ongoing_census,2024-08
N22000592,TARANGA HILL ABU ROAD VIA AMBAJI NEW LINE,RAILWAYS,Gujarat,NWR,2022-07,1695.82,,2798.16,642.63,,,2026-12,8.0,ongoing_census,2024-08
N22000600,JUNAGARH -VISAVADAR (42.28) KM,RAILWAYS,Gujarat,N.A.) (N.A.,,492.83,,492.83,0.0,,,2026-12,0.0,ongoing_census,2024-08
N22000622,MODASA- SHAMLAJI NEW LINE ( MM OF AHMEDABAD-HIMMATNAGAR-UDAIPUR (299.2 KM)),RAILWAYS,Gujarat,WR,,261.68,261.68,261.68,260.75,,2026-03,2026-03,35.0,ongoing_census,2024-08
N22000623,NATHDWARA-NEW NATHDWARA NEW LINE ( MM OF AJMER-CHITTAURGARH- UDAIPUR),RAILWAYS,Gujarat,WR,,166.33,,166.33,53.74,,,2025-06,5.0,ongoing_census,2024-08
N24001427,CONSTRUCTION OF ROB WITH APPROACHES IN LIEU OF L C NO 165 OF AHMEDABAD PALANPUR BETWEEN RAILWAY STAT,ROAD TRANSPORT AND HIGHWAYS,Gujarat,MoRTH,2020-06,166.21,,166.21,98.65,,2024-09,2024-09,93.0,ongoing_census,2024-08
N24001443,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF SARDAR PATEL RING ROAD TO SINDHREJ VILLAGE (CH. 0,ROAD TRANSPORT AND HIGHWAYS,Gujarat,Oct-24) (929.95,2020-05,690.3,929.95,929.95,693.41,,2024-10,2024-11,77.5,ongoing_census,2024-08
N24001444,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF SINDHREJ VILLAGE (CH. 22.00 TO CH. 48.52) SECTION,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,882.0,,882.0,737.57,,2024-10,2024-11,71.63,ongoing_census,2024-08
N24001445,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF VEJALLKA VILLAGE TO START OF DSIR ZONE OF AHMEDAB,ROAD TRANSPORT AND HIGHWAYS,Gujarat,Aug-24) (903.85,2020-05,691.52,903.85,903.85,713.63,,2024-08,2024-11,83.5,ongoing_census,2024-08
N24001446,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF DSIR ZONE OF AHMEDABAD DISTRICT TO ADHELAI VILLAG,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,894.0,1210.06,1210.06,873.49,,2024-08,2024-11,80.4,ongoing_census,2024-08
N24001515,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 26,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.) (N.A.,2020-09,1542.02,,1542.02,778.07,,,2025-01,50.51,ongoing_census,2024-08
N24001516,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-09,1185.69,,1185.69,845.32,,2024-08,2024-08,82.3,ongoing_census,2024-08
N24001518,DELHI VADODARA GREENFIELD 11/2019 ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.) (N.A.,2019-11,1669.56,,1669.56,967.79,2023-09,,2024-10,88.12,ongoing_census,2024-08
N24001519,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-09,1198.55,,1198.55,802.45,,,2024-09,85.29,ongoing_census,2024-08
N24001520,DELHI VADODARA GREENFIELD 11/2019 ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2019-11,1604.06,,1604.06,1219.52,2024-05,,2024-11,95.73,ongoing_census,2024-08
N24001785,UP-GRADATION TO 4-LANE WITH PAVED SHOULDER OF BHIMASAR JUNCTION OF NH-41 TO ANJAR BHUJ UPTO AIRPORT,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2022-03,1373.06,1085.0,1373.06,435.91,,,2025-06,59.95,ongoing_census,2024-08
N24001786,CONSTRUCTION OF EIGHT LANE ACCESS CONTROLLED EXPRESSWAY FROM KM 103.400 TO KM 128.000 OF VADODARA MU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.) (N.A.,2021-03,1259.0,,1910.0,137.93,,,2025-03,15.02,ongoing_census,2024-08
N24001788,CONSTRUCTION OF EIGHT LANE ACCESS CONTROLLED EXPRESSWAY FROM KM 217.500 TO KM 254.430 OF VADODARA MU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-07,2271.86,,3916.0,518.25,,,2024-06,74.55,ongoing_census,2024-08
N24001789,CONSTRUCTION OF EIGHT LANE EXPRESSWAY FROM KM 190.000 TO KM 217.500 GANDEVA TO ENA SECTION OF VADODA,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.) (N.A.,2020-07,1710.3,,1927.0,362.81,,,2024-06,68.11,ongoing_census,2024-08
N24001790,SANCHORE - SANTALPUR FROM KM 67.000- KM 99.000 OF NH-754K (AJ-RGBS- PACKAGE-3),ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,,752.3,,766.2,451.11,,2024-12,2024-09,98.14,ongoing_census,2024-08
N24001791,SANCHORE - SANTALPUR FROM KM 4.888 - KM 35.000 OF NH-754K (AJ-RGBS- PACKAGE-1),ROAD TRANSPORT AND HIGHWAYS,Gujarat,Mar-24) (N.A.,,606.51,,657.0,453.89,,2024-03,2024-05,98.99,ongoing_census,2024-08
N24001792,4L OF BAL WORKS OF TALAJA - MAHUVA FROM 54.990 KM. TO 100.450 KM. OF OLD NH-8E (PACKAGE-II),ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2021-03,536.03,,536.03,445.87,,,2024-09,98.87,ongoing_census,2024-08
N24001793,4L OF BAL WORKS OF MAHUVA TO KAGVADAR FROM 100.450 KM. TO 140.470 KM. OF NH-8E (PKG- III),ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,,485.75,,485.75,383.09,,,2024-09,97.71,ongoing_census,2024-08
N24001794,SANCHORE - SANTALPUR FROM KM 99.000- KM 130.073 OF NH-754K (AJ- RGBS-PACKAGE-4),ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,,778.15,,785.67,539.42,,2024-12,2024-09,99.52,ongoing_census,2024-08
N24001827,4L KODINAR - VERAVAL (PACKAGE VI) FROM KM. 222.400 TO KM. 230.00 (KODINAR BYPASS) OF NH-8E (NH 51 NE,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.) (N.A.,2022-03,162.73,,162.73,131.79,,,2024-07,95.3,ongoing_census,2024-08
N24002014,UPGRADATION AND STRENGTHENING TO 2 LANE PS FROM KM 95/500 TO KM 129/775 OF NH 168 G IDAR BHILODA SA,ROAD TRANSPORT AND HIGHWAYS,Gujarat,MoRTH,2022-09,237.28,,237.28,0.59,,2025-12,2025-12,0.0,ongoing_census,2024-08
N24002034,UPGRADATION TO 4L PS DIVIDED 12/2021 CARRIAGEWAY FROM PATAN (NEAR RAJPUR) TO GOJARIYA FROM KM 52.000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2021-12,1181.34,1181.0,1181.34,320.17,2025-03,,2025-03,47.19,ongoing_census,2024-08
N24002035,WIDENING TO 6L OF EXISTING 4L JETPUR - GONDAL - RAJKOT SECTION FROM KM. 117.600 TO KM. 185.00 ON NH-,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,,2070.44,,2070.44,168.49,,,2025-09,11.45,ongoing_census,2024-08
N24002117,UPGRADATION OF DHORAJI 10/2022 JAMKANDORNA KALAVAD SECTION OF NH 927D FROM DESIGN CHAINAGE KM 00 TO KM 58.11,ROAD TRANSPORT AND HIGHWAYS,Gujarat,Feb-26) (291.00,2022-10,246.6,291.0,291.0,29.33,2024-02,2026-02,2026-02,15.0,ongoing_census,2024-08
