project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001778,DEVELOPMENT OF 4L UER II [PACKAGE - V] (SPUR TO BAHADURGARH BYPASS) (NH-10) FROM KM. 0.00 TO KM.7.30,ROAD TRANSPORT AND HIGHWAYS,Delhi,N.A.,,801.46,,801.46,382.03,2023-10,,2024-06,98.78,ongoing_census,2024-06
N24001779,DWARKA EXPRESSWAY FROM KM -0.600 TO KM 5.300 - PKG-I (SHIVMURTI CHOWK- RUB NEAR DWARKA SECTOR 21),ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,2018-03,2507.0,,3030.73,1155.7,2022-09,,2024-09,83.47,ongoing_census,2024-06
N24001781,8L OF DWARKA EXPRESSWAY PKG-II BORDER) FROM 5.300 KM.TO 9.500 KM. O,ROAD TRANSPORT AND HIGHWAYS,Delhi,N.A.,2018-01,2067.67,,2160.0,1496.49,2021-10,,2024-08,93.6,ongoing_census,2024-06
N24001825,DEVELOPMENT OF 6L UER II [PACKAGE - II] (KARALA KANJHAWALA ROAD TILL NANGLOI - NAJAFGARH ROAD) FROM,ROAD TRANSPORT AND HIGHWAYS,Delhi,NHAI,,1894.96,,1894.96,741.88,2023-10,,2024-08,82.34,ongoing_census,2024-06
N28000115,SETTING UP PHYSICAL INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF COMMUNICATION FINANCE(NICF) AT GHIT,TELECOMMUNI CATIONS,Delhi,N.A.,2014-10,248.2,,248.2,212.81,2018-03,,2024-09,98.0,ongoing_census,2024-06
N28000056,DELHI MRTS PHASE-III,URBAN DEVELOPMENT,Delhi,DMRC,2011-09,38585.0,,40180.91,40469.24,2016-03,2021-08,2021-08,99.99,ongoing_census,2024-06
N28000105,REDEVELOPMENT OF GPRA COLONY AT NAUROJI NAGAR,URBAN DEVELOPMENT,Delhi,NBCC,,2694.0,,2694.0,2303.61,,,2024-06,97.0,ongoing_census,2024-06
N28000128,REDEVELOPMENT OF GENERAL POOL RESIDENTIAL COLONY AT SRINIWASPURI NEW DELHI PHASE-I,URBAN DEVELOPMENT,Delhi,CPWD,2016-10,1180.0,,1100.8,36.69,2021-07,,2024-06,2.0,ongoing_census,2024-06
N28000129,REDEVELOPMENT OF GPRA AT KASTURBA NAGAR PHASE I,URBAN DEVELOPMENT,Delhi,N.A.,2016-10,1128.0,,1128.0,472.38,2022-03,,2024-06,35.0,ongoing_census,2024-06
N28000135,DELHI METRO PHASE IV THREE PRIORITY CORRIDORS,URBAN DEVELOPMENT,Delhi,DMRC,2019-07,24948.65,,24948.65,11984.43,2025-03,,2026-03,51.35,ongoing_census,2024-06
N28000136,DELHI METRO RAIL EXTENSION FROM NAJAFGARH TO DHANSA BUS STAND,URBAN DEVELOPMENT,Delhi,Nov-22,2017-05,565.0,,565.0,521.45,2020-12,2022-11,2022-11,100.0,ongoing_census,2024-06
N28000153,"CONSTRUCTION OF 184 MULTI STORIED FLATS FOR HON'BLE MPS AT BKS MARG, NEW DELHI",URBAN DEVELOPMENT,Delhi,CPWD,2022-01,646.52,,646.52,177.5,2024-11,2025-05,2025-05,42.0,ongoing_census,2024-06
N28000156,REDEVELOPMENT OF GPRA AT NETAJI NAGAR NEW DELHI PACKAGE 2,URBAN DEVELOPMENT,Delhi,NBCC,2016-10,1536.72,,1536.72,205.92,2024-03,,2024-09,69.0,ongoing_census,2024-06
N30000014,CONSTRUCTION OF 564 MLD 124 MGD WASTE WATER TREATMENT PLANT WITH EFFLUENT STANDARDS OF BOD ? 10MG/L,WATER RESOURCES,Delhi,DJB,2017-03,665.78,,665.78,782.51,2022-12,,2024-09,96.0,ongoing_census,2024-06
N30000015,REHABILITATION AND UP-GRADATION OF PHASE I STP 182 MLD R2,WATER RESOURCES,Delhi,DJB,,211.79,223.7,211.79,208.71,2021-12,,2023-09,100.0,ongoing_census,2024-06
N30000016,REHABILITATION AND UPGRADATION OF KONDLI PHASE I STP 45 MLD PHASE II STP 114 MLD AND PHASE III S,WATER RESOURCES,Delhi,DJB,,239.11,314.71,239.11,268.13,2022-02,2023-09,2023-09,100.0,ongoing_census,2024-06
N30000017,CONSTRUCTION OF 318 MLD WWTP WITH 10 YEARS O AND M AT CORONATION PILLAR DELHI,WATER RESOURCES,Delhi,DJB,,515.07,,515.07,388.08,2021-01,,2022-03,100.0,ongoing_census,2024-06
N30000018,7 NOS PRIORITIZED STPS 1 NO. SPS AND PERIPHERAL SEWERS IN COMMAND AREA OF NAJAFHARH DRAIN DHANSA TO,WATER RESOURCES,Delhi,N.A.,,344.81,,344.81,,2020-05,,2020-05,0.0,ongoing_census,2024-06
N04000095,EXTENSION OF EXISTING INTEGRATED TERMINAL BUILDING AND ALLIED WORKS AT GOA AIRPORT.,CIVIL AVIATION,Goa,AAI,2017-11,255.69,,255.69,62.63,2021-09,,2025-03,46.5,ongoing_census,2024-06
N42000002,"CONSTRUCTION OF PERMANENT CAMPUS FOR NATIONAL INSTITUTE OF TECHNOLOGY GOA AT CUNCOLIM, GOA.",DEPARTMENT OF HIGHER EDUCATION,Goa,CPWD EDUCATION,2019-05,303.9,390.4,390.4,360.0,2021-08,2024-06,2024-09,99.0,ongoing_census,2024-06
N16000502,"UPGRADING IPSHEM TO WORLD CLASS FACILITY OF ONGC, GOA",PETROLEUM,Goa,ONGC,2023-03,325.53,,325.53,259.3,2024-06,,2024-11,97.0,ongoing_census,2024-06
N24000444,CONSTRUCTION OF BRIDGE INCLUDING APPROACHES ACROSS RIVER ZUARI ON NH-17 (NH-66) ON PANJIM-MANGALORE,ROAD TRANSPORT AND HIGHWAYS,Goa,Sep-23,2015-10,936.4,,936.4,770.9,,2023-09,2023-09,100.0,ongoing_census,2024-06
N24000516,WIDENING TO 4/6/8 LANES OF EXISTING NH-17 FROM KM 522/615 (NEAR GMC) TO KM 530/850 JOINING NEW ZUIAR,ROAD TRANSPORT AND HIGHWAYS,Goa,MoRTH,2015-12,819.95,,819.95,504.65,,,2023-12,99.0,ongoing_census,2024-06
N24001004,PATRADEVI TO KARASWADA 4L,ROAD TRANSPORT AND HIGHWAYS,Goa,Jan-23) (769.52,2017-03,634.32,769.52,634.32,654.85,2020-05,2023-01,2023-01,97.52,ongoing_census,2024-06
N24001005,KARASWADA TO BAMBOLIM,ROAD TRANSPORT AND HIGHWAYS,Goa,Apr-24) (769.20,2017-03,852.67,769.2,769.2,463.26,2019-12,2024-04,2024-04,100.0,ongoing_census,2024-06
N24001458,MOPA AIRPORT (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Goa,N.A.,2021-12,1183.16,,1183.16,1106.3,2022-04,2024-09,2024-09,97.0,ongoing_census,2024-06
N02000010,KAKRAPAR ATOMIC POWER PROJECT - 3 AND 4,ATOMIC ENERGY,Gujarat,NPCIL,,11459.0,22517.0,22517.0,21479.0,2015-12,,2024-03,100.0,ongoing_census,2024-06
N04000088,"C/O NEW GREENFIELD AIRPORT AT HISSAR, RAJKOT, GUJARAT",CIVIL AVIATION,Gujarat,AAI,2018-01,1405.0,,1405.0,1240.12,2022-08,2024-05,2024-08,98.0,ongoing_census,2024-06
N04000093,"EXTENSION OF TERMINAL BUILDING, PTT, APRON AND CAR PARK AT SURAT AIRPORT.",CIVIL AVIATION,Gujarat,N.A.,,353.25,,353.25,333.14,2021-02,,2024-10,96.5,ongoing_census,2024-06
N04000099,"DEVELOPMENT OF NEW GREENFIELD AIRPORT AT DHOLERA, AHMEDABAD (GUJARAT). PHASE-1.",CIVIL AVIATION,Gujarat,AAI,2022-06,1305.0,1143.95,1143.95,194.72,2025-12,,2025-12,22.0,ongoing_census,2024-06
N16000279,REDEVELOPMENT OF SANTHAL FIELD (ONGC),PETROLEUM,Gujarat,N.A.,2017-02,1162.56,,1162.56,1093.53,2026-03,,2026-03,89.4,ongoing_census,2024-06
N16000349,SUSTAINED EVACUATION OF GAS FROM GANDHAR FIELDS BY INSTALLING A GAS COMPRESSOR AND PIPELINE CONNECTI,PETROLEUM,Gujarat,GAIL,2018-09,225.54,,247.9,240.53,2021-02,2024-04,2024-04,100.0,ongoing_census,2024-06
N16000382,ACRYLICS OR OXO-ALCOHOL PROJECT AT GUJARAT REFINERY,PETROLEUM,Gujarat,IOCL,2019-11,5251.0,5894.0,5894.0,4033.14,2023-05,2024-03,2024-12,97.5,ongoing_census,2024-06
N16000409,PETROCHEMICAL AND LUBE INTEGRATION PROJECT AT GUJARAT REFINERY,PETROLEUM,Gujarat,IOCL,2020-09,18936.0,,18936.0,8055.67,2024-08,,2025-12,72.4,ongoing_census,2024-06
N16000411,AUGUMENTATION OF SALAYA MATHURA CRUDE OIL PIPELINE SYSTEM,PETROLEUM,Gujarat,May-24,2020-10,1614.0,,1614.0,962.86,2023-08,2024-05,2024-11,89.04,ongoing_census,2024-06
N16000428,REDEVELOPMENT OF LINCH FIELD,PETROLEUM,Gujarat,N.A.) (860.04,2021-04,631.03,860.04,860.04,243.36,2025-03,,2025-07,43.0,ongoing_census,2024-06
N16000431,REDEVELOPMENT OF SOBHASAN COMPLEX,PETROLEUM,Gujarat,ONGC,2021-08,885.63,1286.67,1286.67,358.91,2026-02,,2026-02,29.8,ongoing_census,2024-06
N16000444,COMMERCIAL POLYMER FLOODING PROJECT IN BECHRAJI FIELD,PETROLEUM,Gujarat,ONGC,2022-01,621.4,,621.4,95.34,2024-11,,2024-11,19.8,ongoing_census,2024-06
N16000454,INSTALLATION OF NEW BITUMEN UNIT ALONG WITH ALLIED FACILITIES AT GUJARAT,PETROLEUM,Gujarat,IOCL,2022-01,328.0,,328.0,18.66,2024-09,,2025-08,12.3,ongoing_census,2024-06
N16000477,"RESTORATION OF GAS TERMINAL, PHASE- I (PART-A), HAZIRA PLANT",PETROLEUM,Gujarat,N.A.,2022-05,249.43,,249.43,78.13,2025-02,,2025-02,71.5,ongoing_census,2024-06
N16000481,KALOL REDEVELOPMENT PROJECT (ONGC),PETROLEUM,Gujarat,N.A.) (N.A.,2022-08,1487.41,,1487.41,686.0,2027-03,,2027-03,45.9,ongoing_census,2024-06
N16000482,CONSTRUCTION OF TWO PRODUCED WATER TREATMENT PLANTS (PWTP) AT BECHARAJI AND SOBHASAN INSTALLATION OF,PETROLEUM,Gujarat,ONGC,2021-07,320.2,,187.61,127.12,2024-07,,2024-07,80.4,ongoing_census,2024-06
N16000483,OLD PIPE LINE REPLACEMENT (OPRP) GROUP-A,PETROLEUM,Gujarat,ONGC,2021-07,173.03,,169.84,111.26,2025-07,,2025-07,67.5,ongoing_census,2024-06
N16000514,"REVAMPING OF SV STATIONS, GAS TERMINAL AND KRIBHCO TERMINAL",PETROLEUM,Gujarat,N.A.,2022-11,837.34,,837.34,15.51,2026-08,,2026-08,13.0,ongoing_census,2024-06
N18000295,GUJARAT 200 MW (GUVNL TENDER) (NTPC),POWER,Gujarat,N.A.) (N.A.,2021-01,842.27,,842.27,494.8,2022-07,,2022-07,0.0,ongoing_census,2024-06
N18000296,"150 MW SOLAR PV PROJECT IN GUJARAT (LIMBDI, MESANKA AND RADHANPUR)",POWER,Gujarat,N.A.,2021-05,674.92,,674.92,457.9,2022-09,,2022-09,0.0,ongoing_census,2024-06
N18000297,Bagodara Solar Power Project (SJVN),POWER,Gujarat,N.A.) (N.A.,2021-05,339.35,,339.35,330.05,2022-10,,2024-09,70.0,ongoing_census,2024-06
N18000319,DAYAPAR WIND ENERGY PROJECT 150MW,POWER,Gujarat,NTPC,2021-11,937.8,,937.8,690.34,2023-05,,2024-06,0.0,ongoing_census,2024-06
N18000345,DAYAPAR WIND ENERGY PROJECT 200MW,POWER,Gujarat,N.A.,2022-07,1316.02,,1316.02,207.34,2025-03,,2025-03,0.0,ongoing_census,2024-06
N18000346,KHAWDA 1255MW SOLAR PROJECT,POWER,Gujarat,KHAWDA SOLAR PARK) (N.A.) (N.A.,2022-09,7179.54,,7179.54,916.13,2024-09,,2024-09,0.0,ongoing_census,2024-06
N18000349,BHUJ SOLAR 300MW (TRANCHE-IV WIND SOLAR HYBRID),POWER,Gujarat,NTPC,2022-11,1442.6,,1442.6,80.6,2024-03,,2024-06,0.0,ongoing_census,2024-06
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,POWER,Gujarat,PGCIL,2023-03,922.3,,922.3,135.67,2024-12,,2025-02,19.0,ongoing_census,2024-06
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,POWER,Gujarat,N.A.,,815.12,,815.12,3.99,2025-03,,2025-03,21.0,ongoing_census,2024-06
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",POWER,Gujarat,PGCIL,2023-03,966.79,,966.79,70.22,2024-12,,2025-02,20.0,ongoing_census,2024-06
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",POWER,Gujarat,N.A.,2023-03,1167.55,,1167.55,205.35,2025-03,,2025-03,12.0,ongoing_census,2024-06
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",POWER,Gujarat,PGCIL,2023-03,2820.99,,2820.99,,2025-03,,2025-03,11.0,ongoing_census,2024-06
N18000365,KHAVDA 1200MW (4X300MW) IN KHAVDA RE PARK,POWER,Gujarat,N.A.,2023-06,6283.81,,6283.81,383.77,2024-12,,2024-12,0.0,ongoing_census,2024-06
N18000366,DAYAPAR WIND- III (HYBRID TRANCHE-V) (NTPC),POWER,Gujarat,N.A.) (N.A.,2023-05,1095.01,,1095.01,119.46,2025-01,,2025-05,0.0,ongoing_census,2024-06
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,POWER,Gujarat,PGCIL,2023-07,334.0,,334.0,,2025-07,,2025-07,0.0,ongoing_census,2024-06
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,POWER,Gujarat,PGCIL,2023-12,3752.0,,3752.0,76.02,2025-12,,2025-12,0.0,ongoing_census,2024-06
N22000123,BHUJ-NALIYA(GC) WITH EXTENSION FROM NALIYA TO VAYOR (WR),RAILWAYS,Gujarat,WR,2008-04,318.24,1531.55,1531.55,772.23,2012-03,2026-09,2026-09,92.0,ongoing_census,2024-06
N22000142,MIYAGAM-KARJAN-DABHOI-SAMLAYA (GC) (WR),RAILWAYS,Gujarat,Oct-25) (844.10,2011-04,844.1,844.1,844.1,525.26,,2025-10,2025-10,41.0,ongoing_census,2024-06
N22000436,VIRAR SURAT ROAD OVER BRIDGE IN LIEU OF LEVEL CROSSING NOS 60 64 66 68 69 71 74 75 77 81 AND 82 ALON,RAILWAYS,Gujarat,N.A.,,248.26,,528.49,116.25,,,2024-03,0.0,ongoing_census,2024-06
N22000504,ANAND GODHRA DOUBLING PROJECT 79 KMS,RAILWAYS,Gujarat,WR,,692.25,692.26,692.26,421.23,2020-03,2024-12,2024-12,44.0,ongoing_census,2024-06
N22000505,MEHSANA PALANPUR DOUBLING PROJECT 65.10 KMS,RAILWAYS,Gujarat,WR,2018-04,537.31,537.31,537.31,564.48,2024-03,,2024-12,96.0,ongoing_census,2024-06
N22000532,4TH LINE BETWEEN BAREJADI NANDEJ (AHMEDABAD BYPASS).,RAILWAYS,Gujarat,GERATPUR)- SANAND (38.20 KM) (Feb-27) (961.67,2023-02,961.67,961.67,961.67,3.5,2027-03,2027-02,2027-02,0.0,ongoing_census,2024-06
N22000533,QUADRUPLING BETWEEN GANDHIDHAM - ADIPUR WITH Y CONNECTION AT ADIPUR FOR PROVIDING DIRECT ENTRY TOWAR,RAILWAYS,Gujarat,WR,,152.44,152.44,152.44,1.18,2025-12,2025-10,2025-10,0.0,ongoing_census,2024-06
N22000534,MEHSANA-PALANPUR (65.1 KM),RAILWAYS,Gujarat,Aug-24) (N.A.,2020-09,529.3,,537.31,90.33,2026-09,2024-08,2024-08,88.0,ongoing_census,2024-06
N22000535,RAJKOT-KANALUS (111.20 KM),RAILWAYS,Gujarat,WR,2021-10,1011.72,1080.57,1080.57,399.04,2026-10,2025-06,2025-06,43.0,ongoing_census,2024-06
N22000537,HIMMATNAGAR-KHEDBRAHMA (54.83 KM),RAILWAYS,Gujarat,Feb-25) (482.43,2022-06,354.99,482.43,482.43,129.38,2030-02,2025-02,2025-02,35.0,ongoing_census,2024-06
N22000538,PETLAD-BHADRAN (22.5 KM),RAILWAYS,Gujarat,N.A.) (307.12,2022-05,202.5,307.12,307.12,31.3,2030-05,,2025-12,2.0,ongoing_census,2024-06
N22000539,NADIAD-PETLAD (37.26 KM),RAILWAYS,Gujarat,N.A.) (461.91,2022-05,335.34,461.91,461.91,32.8,2030-06,,2025-12,5.0,ongoing_census,2024-06
N22000540,SAMLAYA-TIMBA ROAD (53.53 KM),RAILWAYS,Gujarat,N.A.) (670.17,2023-02,401.48,670.17,670.17,67.99,2030-03,,2025-10,7.0,ongoing_census,2024-06
N22000541,SAMNI-JAMBUSAR (24.08 KM),RAILWAYS,Gujarat,Apr-25) (349.93,2022-05,216.72,349.93,349.93,56.1,2030-03,2025-04,2025-04,9.0,ongoing_census,2024-06
N22000547,VIJAPUR-AMBLIYASAN (41.53 KM),RAILWAYS,Gujarat,Feb-25) (415.38,2022-05,309.81,415.38,415.38,144.33,2030-03,2025-02,2025-02,61.0,ongoing_census,2024-06
N22000548,ADRAJ MOTI-VIAJAPUR (39.75 KM) (WR),RAILWAYS,Gujarat,N.A.) (N.A.,2022-05,296.54,,296.54,,2030-05,,2030-05,0.0,ongoing_census,2024-06
N22000549,KALOL-KADI-KATOSAN ROAD (37.23 KM),RAILWAYS,Gujarat,Aug-24) (346.94,2022-06,279.23,346.94,346.94,147.86,2027-06,2024-08,2024-08,98.0,ongoing_census,2024-06
N22000550,NEW BG LINE BETWEEN NALIYA-JAKHAU PORT,RAILWAYS,Gujarat,Sep-26) (410.46,2023-02,410.46,410.46,410.46,4.48,2028-01,2026-09,2026-09,0.0,ongoing_census,2024-06
N22000551,NEW BG LINE INTERSECTION (5 NOS) BETWEEN GERATPUR-SANAND & BOTAD- AHMEDABAD (16.51 KM) (PB#29/NR/202,RAILWAYS,Gujarat,WR,2022-10,437.21,,437.21,,2027-10,,2027-10,0.0,ongoing_census,2024-06
N22000592,TARANGA HILL ABU ROAD VIA AMBAJI NEW LINE,RAILWAYS,Gujarat,N.A.,2022-07,1695.82,,2798.16,590.63,2030-07,,2026-12,4.0,ongoing_census,2024-06
N22000600,JUNAGARH -VISAVADAR (42.28) KM (RVNL),RAILWAYS,Gujarat,N.A.) (N.A.,2022-06,492.83,,492.83,,2026-12,,2026-12,0.0,ongoing_census,2024-06
N22000622,MODASA- SHAMLAJI NEW LINE ( MM OF AHMEDABAD-HIMMATNAGAR-UDAIPUR (299.2 KM)),RAILWAYS,Gujarat,WR,,261.68,261.68,261.68,120.7,2027-03,2025-03,2025-03,21.0,ongoing_census,2024-06
N22000623,NATHDWARA-NEW NATHDWARA NEW LINE ( MM OF AJMER-CHITTAURGARH- UDAIPUR),RAILWAYS,Gujarat,N.A.,2013-06,166.33,,166.33,50.58,2025-06,,2025-06,10.0,ongoing_census,2024-06
N24000567,FOUR LANING OF BHAVNAGAR-TALAJA SECTION OF NH-8E FROM KM. 7.090 TO KM. 53.585 (DESIGN CH FROM KM. 6.,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2016-05,998.18,,998.18,802.04,2019-08,,2024-02,100.0,ongoing_census,2024-06
N24000569,FOUR LANING OF KAGAVADAR - UNA SECTION OF NH-8E FROM KM 139.915 TO KM 180.478 (PACKAGE-IV) IN THE ST,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2016-05,723.64,,723.64,559.44,2019-09,2024-05,2024-10,95.98,ongoing_census,2024-06
N24000570,FOUR LANING OF UNA TO KODINAR OF NH-8E FROM KM. 180.478 TO KM 221.610 (PACKAGE-V) IN THE STATE OF GU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,,763.08,,763.08,500.75,2019-08,,2024-07,93.0,ongoing_census,2024-06
N24000592,4-LANNING OF KODINAR TO VERAVAL SECTION OF NH-8E FROM KM 221.610 TO KM 263.000,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.,2016-07,829.97,,829.97,439.5,2020-07,,2024-10,85.54,ongoing_census,2024-06
N24000649,SIX LANNING FROM KM. 401.200 TO 494.410 OF NH-8 ON HYBRID ANNUITY MODE UNDER NHDP-V(PKG VI)REG.,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2017-01,1251.11,1527.75,1527.75,683.45,2020-12,2025-06,2025-06,83.84,ongoing_census,2024-06
N24000701,JUNAGADH BYPASS,ROAD TRANSPORT AND HIGHWAYS,Gujarat,Jun-23) (375.78,2017-10,232.49,375.78,375.58,345.49,2021-04,2023-06,2024-05,100.0,ongoing_census,2024-06
N24000834,CONSTRUCTION OF EIGHT LANE VADODARA KIM EXPRESSWAY FROM KM 254.430 TO KM 279.000 (KIM TO ANKLESHWAR,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2018-03,1161.39,1404.0,1404.0,418.51,2021-10,2024-09,2024-09,39.17,ongoing_census,2024-06
N24000922,DEVELOPMENT OF CHILODA GANDHINAGAR SARKHEJ OF NH 147 OLD NH 8C FROM KM 0/0 TO KM 44/042 IN THE STATE,ROAD TRANSPORT AND HIGHWAYS,Gujarat,Jun-24) (913.49,2017-12,867.97,913.49,913.49,795.92,2020-11,2024-06,2024-06,95.0,ongoing_census,2024-06
N24000925,CONSTRUCTION OF MISSING LINKS HAJIPIR ODMA KHAVDA DHOLAVIRA MAUVANA,ROAD TRANSPORT AND HIGHWAYS,Gujarat,SINGLE LANE) IN LAKHPAT GADULI (Sep-24) (394.44,2018-10,400.76,394.44,394.44,287.39,2020-11,2024-09,2024-09,87.0,ongoing_census,2024-06
N24000926,CONSTRUCTION OF SIGNATURE BRIDGE BETWEEN DWARKA AND BEY DWARKA AND ITS APPROACHES IN THE STATE OF GU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,MoRTH,2017-08,962.43,978.93,978.93,892.54,2020-09,2024-05,2024-05,99.65,ongoing_census,2024-06
N24001197,UP GRADATION OF NEWLY DECLARED NH 341 TO TWO LANE WITH PAVED SHOULDER CONFIGURATION BETWEEN KM. 65.4,ROAD TRANSPORT AND HIGHWAYS,Gujarat,MoRTH,,351.0,270.0,270.0,220.88,2021-06,2023-07,2023-07,100.0,ongoing_census,2024-06
N24001427,CONSTRUCTION OF ROB WITH APPROACHES IN LIEU OF L C NO 165 OF AHMEDABAD PALANPUR BETWEEN RAILWAY STAT,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.,2020-06,166.21,,166.21,98.65,2023-04,2024-09,2024-09,93.0,ongoing_census,2024-06
N24001443,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF SARDAR PATEL RING ROAD TO SINDHREJ VILLAGE (CH. 0,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,690.3,929.95,929.95,663.94,2024-03,2024-08,2024-09,76.0,ongoing_census,2024-06
N24001444,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF SINDHREJ VILLAGE (CH. 22.00 TO CH. 48.52) SECTION,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.,2020-05,882.0,,882.0,667.2,2024-01,2024-08,2024-10,67.34,ongoing_census,2024-06
N24001445,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF VEJALLKA VILLAGE TO START OF DSIR ZONE OF AHMEDAB,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,691.52,903.85,903.85,673.05,2023-07,2024-08,2024-08,79.5,ongoing_census,2024-06
N24001446,CONSTRUCTION OF FOUR LANE EXPRESSWAY FROM START OF DSIR ZONE OF AHMEDABAD DISTRICT TO ADHELAI VILLAG,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,894.0,1210.06,1210.06,829.41,2023-12,2024-08,2024-08,76.96,ongoing_census,2024-06
N24001515,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 26,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-09,1542.02,,1542.02,700.09,2024-02,,2025-01,45.61,ongoing_census,2024-06
N24001516,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-09,1185.69,,1185.69,817.78,2024-02,2024-08,2024-08,78.36,ongoing_census,2024-06
N24001518,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2019-11,1669.56,,1669.56,935.26,2023-09,,2024-10,86.07,ongoing_census,2024-06
N24001519,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,Gujarat,N.A.,2020-09,1198.55,,1198.55,776.6,2023-11,,2024-09,84.24,ongoing_census,2024-06
N24001520,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2019-11,1604.06,,1604.06,1219.1,2024-05,,2024-11,95.73,ongoing_census,2024-06
N24001785,UP-GRADATION TO 4-LANE WITH PAVED SHOULDER OF BHIMASAR JUNCTION OF NH-41 TO ANJAR BHUJ UPTO AIRPORT,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2022-03,1373.06,1085.0,1373.06,435.7,2025-06,,2025-06,57.55,ongoing_census,2024-06
N24001786,CONSTRUCTION OF EIGHT LANE ACCESS CONTROLLED EXPRESSWAY FROM KM 103.400 TO KM 128.000 OF VADODARA MU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2021-03,1259.0,,1910.0,137.93,2024-03,,2025-03,15.02,ongoing_census,2024-06
N24001787,4L OF DHROL-BHADRA-PATIYA SECTION FROM 0.000 TO KM 13.600 AND BHADRA PATIYA - PIPALIYA SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-05,971.03,,971.03,627.86,2023-10,2023-12,2024-06,98.3,ongoing_census,2024-06
N24001788,CONSTRUCTION OF EIGHT LANE ACCESS CONTROLLED EXPRESSWAY FROM KM 217.500 TO KM 254.430 OF VADODARA MU,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-07,2271.86,,3916.0,518.25,2023-12,,2024-06,74.55,ongoing_census,2024-06
N24001789,CONSTRUCTION OF EIGHT LANE EXPRESSWAY FROM KM 190.000 TO KM 217.500 GANDEVA TO ENA SECTION OF VADODA,ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-07,1710.3,,1927.0,362.81,2023-08,,2024-06,68.11,ongoing_census,2024-06
N24001790,SANCHORE - SANTALPUR FROM KM 67.000- KM 99.000 OF NH-754K (AJ-RGBS- PACKAGE-3),ROAD TRANSPORT AND HIGHWAYS,Gujarat,NHAI,2020-02,752.3,,766.2,451.11,2023-08,2024-12,2024-07,98.14,ongoing_census,2024-06
